pl_name,discoverymethod,disc_facility,pl_rade,pl_eqt,st_teff
"Kepler-518 b","Transit","Kepler",4.38000000,1252.00,6164.00
"Kepler-1814 b","Transit","Kepler",2.62000000,1023.00,4922.00
"Kepler-1432 b","Transit","Kepler",1.91000000,709.00,6338.00
"Kepler-1867 b","Transit","Kepler",0.67000000,770.00,5684.00
"Kepler-342 b","Transit","Kepler",1.82000000,868.00,6475.00
"Kepler-145 b","Transit","Kepler",2.20000000,886.00,6144.00
"Kepler-1144 b","Transit","Kepler",3.64000000,811.00,5559.00
"Kepler-751 b","Transit","Kepler",3.24000000,679.00,5568.00
"Kepler-1488 c","Transit","Kepler",0.87000000,1107.00,6035.00
"Kepler-1761 b","Transit","Kepler",1.75000000,613.00,3871.00
"Kepler-354 b","Transit","Kepler",2.01000000,741.00,4650.00
"Kepler-81 d","Transit","Kepler",1.02000000,357.00,3896.00
"Kepler-1149 b","Transit","Kepler",1.27000000,1115.00,5830.00
"Kepler-350 c","Transit","Kepler",2.45000000,838.00,6217.00
"Kepler-637 b","Transit","Kepler",2.76000000,862.00,6722.00
"Kepler-144 c","Transit","Kepler",1.10000000,923.00,6363.00
"Kepler-375 b","Transit","Kepler",2.50000000,851.00,5500.00
"K2-198 c","Transit","K2",1.42300000,1229.90,5212.90
"Kepler-1368 b","Transit","Kepler",1.44000000,2086.00,5966.00
"Kepler-308 c","Transit","Kepler",1.99000000,705.00,5876.00
"Kepler-1219 b","Transit","Kepler",1.32000000,825.00,6053.00
"Kepler-1794 b","Transit","Kepler",1.96000000,703.00,5052.00
"Kepler-1252 b","Transit","Kepler",1.44000000,665.00,5475.00
"Kepler-590 b","Transit","Kepler",3.51000000,1056.00,6050.00
"Kepler-433 b","Transit","Kepler",7.93000000,1149.00,6057.00
"Kepler-342 b","Transit","Kepler",2.47000000,905.00,6297.00
"Kepler-863 b","Transit","Kepler",2.87000000,718.00,5900.00
"CoRoT-8 b","Transit","CoRoT",6.93837100,870.00,
"Kepler-764 b","Transit","Kepler",1.59000000,876.00,5798.00
"Kepler-515 b","Transit","Kepler",1.75000000,671.00,5780.00
"Kepler-1128 b","Transit","Kepler",3.36000000,424.00,5480.00
"Kepler-115 b","Transit","Kepler",0.99000000,1459.00,5977.00
"Kepler-1188 b","Transit","Kepler",2.17000000,781.00,6217.00
"Kepler-963 b","Transit","Kepler",2.89000000,802.00,5500.00
"Kepler-947 b","Transit","Kepler",2.40000000,573.00,5754.00
"Kepler-1461 b","Transit","Kepler",2.02000000,451.00,4987.00
"Kepler-865 c","Transit","Kepler",0.95000000,926.00,5438.00
"Kepler-84 b","Transit","Kepler",2.75000000,932.00,6028.00
"Kepler-454 b","Transit","Kepler",1.82000000,844.00,5783.00
"Kepler-236 c","Transit","Kepler",1.85000000,325.00,3750.00
"Kepler-119 c","Transit","Kepler",0.90000000,1017.00,5588.00
"Kepler-633 c","Transit","Kepler",2.01000000,725.00,5877.00
"Kepler-1837 b","Transit","Kepler",1.43000000,1012.00,5966.00
"Kepler-1417 b","Transit","Kepler",1.00000000,695.00,5952.00
"Kepler-325 b","Transit","Kepler",3.00000000,1017.00,5445.00
"Kepler-452 b","Transit","Kepler",1.63000000,265.00,5757.00
"Kepler-744 b","Transit","Kepler",2.70000000,1013.00,5938.00
"K2-16 c","Transit","K2",2.14000000,523.00,4761.00
"Kepler-117 c","Transit","Kepler",10.60000000,612.00,6163.00
"Kepler-898 b","Transit","Kepler",1.38000000,603.00,4187.00
"Kepler-136 b","Transit","Kepler",2.06000000,951.00,6156.00
"Kepler-418 b","Transit","Kepler",9.88000000,446.00,6177.00
"Kepler-179 c","Transit","Kepler",2.52000000,810.00,5299.00
"Kepler-1717 b","Transit","Kepler",2.30000000,751.00,6858.00
"Kepler-83 d","Transit","Kepler",1.81000000,567.00,3893.00
"Kepler-859 b","Transit","Kepler",2.87000000,519.00,5100.00
"Kepler-352 c","Transit","Kepler",1.25000000,583.00,5238.00
"Kepler-1907 b","Transit","Kepler",0.83000000,837.00,5142.00
"Kepler-816 b","Transit","Kepler",9.41000000,669.00,5122.00
"Kepler-1404 b","Transit","Kepler",1.89000000,606.00,5385.00
"Kepler-1329 b","Transit","Kepler",2.05000000,577.00,4442.00
"Kepler-1023 b","Transit","Kepler",2.78000000,426.00,5576.00
"Kepler-461 b","Transit","Kepler",2.69000000,886.00,5900.00
"Kepler-1146 b","Transit","Kepler",1.35000000,1027.00,4816.00
"Kepler-1802 b","Transit","Kepler",1.71000000,581.00,4245.00
"Kepler-1428 b","Transit","Kepler",1.95000000,1141.00,6409.00
"Kepler-1736 b","Transit","Kepler",2.33000000,566.00,6085.00
"Kepler-92 b","Transit","Kepler",3.63000000,975.00,5862.00
"Kepler-612 b","Transit","Kepler",2.48000000,1050.00,5624.00
"Kepler-275 c","Transit","Kepler",3.42000000,875.00,6157.00
"Kepler-257 d","Transit","Kepler",5.34000000,567.00,5188.00
"Kepler-401 d","Transit","Kepler",2.57000000,380.00,6115.00
"Kepler-674 b","Transit","Kepler",1.32000000,685.00,3741.00
"Kepler-172 e","Transit","Kepler",2.41000000,549.00,5583.00
"Kepler-870 b","Transit","Kepler",2.52000000,691.00,6170.00
"Kepler-325 c","Transit","Kepler",3.33000000,783.00,5749.00
"Kepler-1853 b","Transit","Kepler",1.38000000,385.00,4930.00
"Kepler-1021 b","Transit","Kepler",1.96000000,634.00,5395.00
"Kepler-337 c","Transit","Kepler",1.89000000,1017.00,5683.00
"Kepler-1468 c","Transit","Kepler",1.07000000,1215.00,5973.00
"Kepler-1978 b","Transit","Kepler",2.85000000,651.00,5214.00
"Kepler-386 b","Transit","Kepler",1.26000000,638.00,5177.00
"Kepler-273 c","Transit","Kepler",1.63000000,860.00,5682.00
"Kepler-648 b","Transit","Kepler",2.85000000,661.00,5796.00
"Kepler-444 c","Transit","Kepler",0.39000000,799.00,5032.00
"Kepler-889 b","Transit","Kepler",1.10000000,1328.00,5876.00
"Kepler-351 c","Transit","Kepler",3.26000000,430.00,5646.00
"Kepler-342 b","Transit","Kepler",1.82000000,868.00,6475.00
"Kepler-98 b","Transit","Kepler",1.82000000,1437.00,5580.00
"Kepler-110 b","Transit","Kepler",2.96000000,1067.00,5887.00
"Kepler-256 c","Transit","Kepler",1.54000000,1165.00,5870.00
"Kepler-878 b","Transit","Kepler",1.87000000,502.00,5121.00
"K2-22 b","Transit","K2",2.50000000,2100.00,3830.00
"Kepler-826 b","Transit","Kepler",1.37000000,1305.00,6060.00
"Kepler-1270 b","Transit","Kepler",3.12000000,1482.00,5172.00
"Kepler-1998 b","Transit","Kepler",0.60000000,1187.00,5640.00
"Kepler-1943 b","Transit","Kepler",1.10000000,1098.00,6032.00
"Kepler-235 c","Transit","Kepler",1.22000000,478.00,3887.00
"Kepler-270 c","Transit","Kepler",1.71000000,756.00,6071.00
"Kepler-988 b","Transit","Kepler",2.17000000,393.00,3950.00
"Kepler-301 d","Transit","Kepler",1.66000000,725.00,5814.00
"Kepler-1789 b","Transit","Kepler",3.24000000,380.00,5436.00
"Kepler-1499 b","Transit","Kepler",1.19000000,409.00,5002.00
"Kepler-92 b","Transit","Kepler",3.58000000,978.00,5871.00
"Kepler-276 b","Transit","Kepler",2.73000000,739.00,5779.00
"Kepler-361 b","Transit","Kepler",1.29000000,1048.00,6327.00
"Kepler-385 c","Transit","Kepler",2.07000000,779.00,6084.00
"Kepler-254 c","Transit","Kepler",2.52000000,772.00,5956.00
"Kepler-393 c","Transit","Kepler",1.40000000,1052.00,6735.00
"K2-12 b","Transit","K2",2.44000000,1026.00,5672.00
"Kepler-130 b","Transit","Kepler",1.03000000,977.00,5884.00
"Kepler-31 d","Transit","Kepler",4.20000000,480.00,6514.00
"Kepler-439 b","Transit","Kepler",2.33000000,284.00,5592.00
"Kepler-1047 b","Transit","Kepler",1.79000000,468.00,5798.00
"Kepler-1859 c","Transit","Kepler",1.32000000,1310.00,6190.00
"EPIC 249893012 b","Transit","K2",1.95000000,1616.00,5430.00
"Kepler-741 b","Transit","Kepler",2.48000000,1041.00,6319.00
"Kepler-1382 b","Transit","Kepler",1.21000000,715.00,5983.00
"Kepler-288 b","Transit","Kepler",1.64000000,1068.00,5918.00
"Kepler-1726 b","Transit","Kepler",2.44000000,630.00,5470.00
"Kepler-1313 b","Transit","Kepler",3.56000000,1432.00,5351.00
"Kepler-972 b","Transit","Kepler",4.10000000,1050.00,6103.00
"CoRoT-9 b","Transit","CoRoT",11.62373300,413.00,5625.00
"Kepler-356 b","Transit","Kepler",1.30000000,1207.00,6129.00
"Kepler-292 e","Transit","Kepler",2.50000000,727.00,5447.00
"Kepler-1755 b","Transit","Kepler",4.40000000,631.00,6086.00
"Kepler-972 b","Transit","Kepler",4.67000000,1060.00,5846.00
"Kepler-930 b","Transit","Kepler",2.80000000,555.00,6130.00
"Kepler-155 c","Transit","Kepler",2.29000000,319.00,4526.00
"Kepler-603 d","Transit","Kepler",1.81000000,1098.00,5751.00
"Kepler-131 c","Transit","Kepler",0.77000000,600.00,5791.00
"Kepler-1041 b","Transit","Kepler",2.59000000,644.00,6106.00
"Kepler-823 b","Transit","Kepler",1.95000000,1204.00,5739.00
"Kepler-32 e","Transit","Kepler",1.11000000,714.00,4061.00
"Kepler-188 c","Transit","Kepler",3.08000000,1094.00,6020.00
"Kepler-415 b","Transit Timing Variations","Kepler",1.23000000,694.00,4362.00
"Kepler-508 b","Transit","Kepler",1.57000000,661.00,5981.00
"KOI-7368 b","Transit","Kepler",3.94000000,805.00,5225.00
"NGTS-25 b","Transit","Next-Generation Transit Survey (NGTS)",11.46678726,1101.00,5321.00
"Kepler-541 b","Transit","Kepler",1.85000000,1211.00,6074.00
"Kepler-382 c","Transit","Kepler",1.68000000,771.00,5594.00
"Kepler-321 c","Transit","Kepler",2.20000000,752.00,5772.00
"Kepler-61 b","Transit","Kepler",2.17000000,272.00,4014.00
"Kepler-1979 b","Transit","Kepler",5.28000000,683.00,5942.00
"Kepler-333 b","Transit","Kepler",1.34000000,480.00,4213.00
"Kepler-1756 b","Transit","Kepler",1.34000000,1083.00,4962.00
"Kepler-775 b","Transit","Kepler",1.19000000,1614.00,5487.00
"Kepler-283 b","Transit","Kepler",3.44000000,651.00,5189.00
"Kepler-225 c","Transit","Kepler",2.29000000,418.00,4304.00
"Kepler-239 c","Transit","Kepler",2.19000000,365.00,4980.00
"Kepler-1924 b","Transit","Kepler",1.20000000,716.00,6028.00
"Kepler-543 b","Transit","Kepler",2.43000000,521.00,4538.00
"Kepler-804 b","Transit","Kepler",1.90000000,767.00,5775.00
"Kepler-982 b","Transit","Kepler",2.87000000,978.00,6260.00
"Kepler-909 b","Transit","Kepler",1.22000000,789.00,6028.00
"Kepler-322 c","Transit","Kepler",1.63000000,996.00,5390.00
"Kepler-1113 b","Transit","Kepler",2.32000000,520.00,5749.00
"Kepler-1021 b","Transit","Kepler",2.07000000,643.00,5413.00
"Kepler-1440 b","Transit","Kepler",1.39000000,570.00,5906.00
"K2-122 b","Transit","K2",1.21000000,814.00,4027.00
"Kepler-1320 b","Transit","Kepler",1.71000000,1409.00,4790.00
"Kepler-342 d","Transit","Kepler",2.32000000,631.00,6475.00
"Kepler-1100 b","Transit","Kepler",1.28000000,1036.00,6201.00
"Kepler-179 b","Transit","Kepler",1.58000000,1072.00,5294.00
"Kepler-668 b","Transit","Kepler",2.80000000,799.00,5612.00
"Kepler-637 b","Transit","Kepler",2.76000000,862.00,6722.00
"Kepler-1987 c","Transit","Kepler",1.13000000,812.00,4601.00
"Kepler-1260 b","Transit","Kepler",1.45000000,673.00,5923.00
"Kepler-27 b","Transit","Kepler",4.94000000,630.00,5325.00
"Kepler-103 b","Transit","Kepler",3.14000000,864.00,5845.00
"Kepler-245 b","Transit","Kepler",2.98000000,821.00,5257.00
"Kepler-229 d","Transit","Kepler",3.86000000,439.00,5031.00
"Kepler-330 b","Transit","Kepler",1.31000000,710.00,5108.00
"Kepler-627 b","Transit","Kepler",3.36000000,685.00,6419.00
"Kepler-1369 b","Transit","Kepler",2.99000000,667.00,6036.00
"Kepler-1069 b","Transit","Kepler",2.21000000,666.00,5556.00
"Kepler-264 b","Transit","Kepler",3.71000000,772.00,6207.00
"Kepler-398 b","Transit","Kepler",0.97000000,764.00,4494.00
"Kepler-1830 b","Transit","Kepler",2.19000000,542.00,6428.00
"Kepler-521 b","Transit","Kepler",3.71000000,940.00,6652.00
"Kepler-430 b","Transit","Kepler",2.06000000,616.00,5831.00
"Kepler-241 c","Transit","Kepler",2.71000000,397.00,4702.00
"Kepler-1535 b","Transit","Kepler",1.97000000,343.00,6049.00
"Kepler-361 c","Transit","Kepler",2.24000000,561.00,6327.00
"Kepler-1340 b","Transit","Kepler",0.98000000,2070.00,5957.00
"Kepler-383 c","Transit","Kepler",1.39000000,420.00,4710.00
"K2-151 b","Transit","K2",1.49000000,566.00,3695.00
"Kepler-281 b","Transit","Kepler",2.33000000,694.00,5717.00
"Kepler-472 b","Transit","Kepler",3.07000000,876.00,4957.00
"Kepler-1327 b","Transit","Kepler",1.90000000,831.00,6143.00
"Kepler-140 b","Transit","Kepler",1.35000000,1323.00,6167.00
"Kepler-382 b","Transit","Kepler",1.46000000,1019.00,5594.00
"Kepler-829 b","Transit","Kepler",1.69000000,857.00,5679.00
"Kepler-186 d","Transit","Kepler",1.53000000,383.00,3761.00
"Kepler-937 b","Transit","Kepler",3.27000000,495.00,6126.00
"Kepler-1699 b","Transit","Kepler",1.32000000,1010.00,5496.00
"Kepler-560 b","Transit","Kepler",1.57000000,270.00,3387.00
"Kepler-1029 b","Transit","Kepler",1.57000000,790.00,4766.00
"Kepler-338 c","Transit","Kepler",2.14000000,775.00,5897.00
"Kepler-616 b","Transit","Kepler",2.48000000,860.00,6004.00
"Kepler-650 b","Transit","Kepler",3.49000000,1641.00,6042.00
"Kepler-481 b","Transit","Kepler",2.89000000,946.00,5692.00
"Kepler-1810 b","Transit","Kepler",3.50000000,374.00,5736.00
"Kepler-59 c","Transit","Kepler",1.62000000,754.00,6305.00
"Kepler-942 b","Transit","Kepler",2.02000000,367.00,4684.00
"Kepler-1895 b","Transit","Kepler",1.53000000,743.00,5004.00
"Kepler-113 b","Transit","Kepler",2.00000000,775.00,4728.00
"Kepler-1135 b","Transit","Kepler",1.99000000,451.00,5878.00
"Kepler-1596 b","Transit","Kepler",2.02000000,471.00,6139.00
"Kepler-700 b","Transit","Kepler",4.73000000,376.00,5665.00
"Kepler-118 c","Transit","Kepler",6.10000000,558.00,5181.00
"Kepler-1842 b","Transit","Kepler",2.20000000,809.00,5908.00
"Kepler-132 d","Transit","Kepler",1.93000000,758.00,5931.00
"Kepler-144 b","Transit","Kepler",1.78000000,1287.00,6157.00
"Kepler-297 d","Transit","Kepler",14.70000000,367.00,6138.00
"Kepler-383 c","Transit","Kepler",1.26000000,404.00,4701.00
"Kepler-1354 b","Transit","Kepler",2.48000000,463.00,6170.00
"Kepler-1893 b","Transit","Kepler",1.53000000,1152.00,5570.00
"Kepler-330 c","Transit","Kepler",2.21000000,570.00,5108.00
"Kepler-1100 b","Transit","Kepler",1.28000000,1036.00,6201.00
"Kepler-763 d","Transit","Kepler",1.67000000,804.00,4999.00
"Kepler-916 b","Transit","Kepler",1.71000000,467.00,5315.00
"Kepler-347 c","Transit","Kepler",3.61000000,705.00,5592.00
"Kepler-1691 b","Transit","Kepler",1.74000000,1324.00,6362.00
"Kepler-848 b","Transit","Kepler",1.40000000,979.00,5894.00
"Kepler-31 d","Transit","Kepler",4.06000000,484.00,6505.00
"Kepler-398 c","Transit","Kepler",0.99000000,536.00,4498.00
"Kepler-234 b","Transit","Kepler",3.12000000,1420.00,6214.00
"Kepler-32 e","Transit","Kepler",1.32000000,650.00,3727.00
"Kepler-1303 b","Transit","Kepler",1.16000000,878.00,5823.00
"Kepler-1150 b","Transit","Kepler",1.12000000,907.00,4706.00
"Kepler-878 b","Transit","Kepler",1.87000000,502.00,5121.00
"Kepler-224 e","Transit","Kepler",2.55000000,544.00,5210.00
"Kepler-909 b","Transit","Kepler",1.38000000,817.00,6037.00
"Kepler-820 b","Transit","Kepler",7.57000000,498.00,6205.00
"Kepler-643 b","Transit","Kepler",10.99000000,972.00,4883.00
"Kepler-1016 b","Transit","Kepler",2.38000000,1540.00,5741.00
"Kepler-158 c","Transit","Kepler",1.90000000,418.00,4621.00
"Kepler-1172 b","Transit","Kepler",3.26000000,586.00,5806.00
"Kepler-1371 b","Transit","Kepler",0.70000000,1015.00,5374.00
"Kepler-302 c","Transit","Kepler",12.04000000,392.00,5733.00
"Kepler-1866 b","Transit","Kepler",1.68000000,840.00,6089.00
"Kepler-1505 b","Transit","Kepler",1.08000000,525.00,5627.00
"Kepler-1162 b","Transit","Kepler",2.00000000,498.00,5540.00
"Kepler-830 b","Transit","Kepler",1.74000000,907.00,6096.00
"Kepler-1965 b","Transit","Kepler",1.25000000,492.00,5852.00
"Kepler-338 e","Transit Timing Variations","Kepler",1.76000000,1143.00,5923.00
"Kepler-1588 b","Transit","Kepler",0.81000000,925.00,5678.00
"Kepler-24 c","Transit","Kepler",4.75000000,864.00,6038.00
"Kepler-733 b","Transit","Kepler",2.87000000,595.00,5537.00
"Kepler-132 b","Transit","Kepler",2.17000000,1194.00,5879.00
"Kepler-1016 c","Transit","Kepler",3.50000000,392.00,6060.00
"Kepler-1181 c","Transit","Kepler",1.83000000,1124.00,6688.00
"Kepler-310 d","Transit","Kepler",2.50000000,386.00,5818.00
"Kepler-599 b","Transit","Kepler",2.55000000,623.00,5185.00
"Kepler-755 b","Transit","Kepler",1.78000000,1372.00,5095.00
"Kepler-212 c","Transit","Kepler",2.06000000,615.00,5914.00
"Kepler-803 b","Transit","Kepler",3.20000000,479.00,5642.00
"Kepler-129 c","Transit","Kepler",2.04000000,476.00,5795.00
"Kepler-1356 b","Transit","Kepler",1.45000000,1718.00,5238.00
"Kepler-750 c","Transit","Kepler",2.36000000,1537.00,5897.00
"Kepler-243 b","Transit","Kepler",2.48000000,842.00,5228.00
"Kepler-1157 b","Transit","Kepler",0.89000000,730.00,4544.00
"Kepler-2001 b","Transit","Kepler",1.03000000,1417.00,5093.00
"Kepler-357 d","Transit","Kepler",3.38000000,408.00,5033.00
"Kepler-109 b","Transit","Kepler",2.29000000,1150.00,5952.00
"Kepler-603 c","Transit","Kepler",5.80000000,356.00,5960.00
"Kepler-169 d","Transit","Kepler",3.76000000,1091.00,5058.00
"Kepler-393 b","Transit","Kepler",1.51000000,1228.00,6735.00
"Kepler-1035 b","Transit","Kepler",1.38000000,1301.00,5815.00
"Kepler-324 e","Transit","Kepler",1.52000000,639.00,5355.00
"Kepler-249 c","Transit","Kepler",1.27000000,435.00,3568.00
"Kepler-789 b","Transit","Kepler",2.10000000,937.00,6178.00
"Kepler-1264 b","Transit","Kepler",1.25000000,1895.00,5944.00
"Kepler-806 b","Transit","Kepler",1.86000000,1235.00,5662.00
"Kepler-252 c","Transit","Kepler",2.38000000,500.00,4208.00
"Kepler-383 b","Transit","Kepler",1.49000000,545.00,4513.00
"Kepler-271 b","Transit","Kepler",1.22000000,759.00,5528.00
"K2-270 c","Transit","K2",2.95000000,848.00,4877.00
"Kepler-1271 b","Transit","Kepler",1.20000000,1351.00,6184.00
"Kepler-2001 c","Transit","Kepler",1.83000000,570.00,5013.00
"Kepler-1090 c","Transit","Kepler",3.08000000,482.00,5403.00
"Kepler-127 c","Transit","Kepler",2.33000000,683.00,6169.00
"Kepler-950 b","Transit","Kepler",6.97000000,363.00,5838.00
"Kepler-186 b","Transit","Kepler",1.05000000,578.00,3761.00
"Kepler-793 b","Transit","Kepler",1.51000000,1177.00,5776.00
"Kepler-669 b","Transit","Kepler",4.46000000,1244.00,6174.00
"Kepler-838 b","Transit","Kepler",2.53000000,767.00,6171.00
"Kepler-1855 b","Transit","Kepler",0.59000000,779.00,3339.00
"Kepler-1122 b","Transit","Kepler",2.01000000,479.00,5674.00
"Kepler-1052 b","Transit","Kepler",2.40000000,522.00,5818.00
"Kepler-1377 b","Transit","Kepler",1.40000000,1906.00,5613.00
"Kepler-1226 b","Transit","Kepler",1.36000000,734.00,6184.00
"Kepler-1405 b","Transit","Kepler",3.00000000,576.00,5875.00
"Kepler-158 c","Transit","Kepler",1.82000000,406.00,4631.00
"Kepler-360 b","Transit","Kepler",1.62000000,1296.00,6052.00
"Kepler-753 b","Transit","Kepler",1.52000000,556.00,3937.00
"Kepler-52 b","Transit","Kepler",2.21000000,541.00,4222.00
"Kepler-1195 b","Transit","Kepler",2.30000000,715.00,5132.00
"Kepler-224 e","Transit","Kepler",2.00000000,540.00,5195.00
"Kepler-53 b","Transit","Kepler",3.10000000,703.00,6086.00
"Kepler-516 b","Transit","Kepler",4.80000000,908.00,6954.00
"Kepler-1013 b","Transit","Kepler",4.70000000,766.00,5015.00
"Kepler-1675 b","Transit","Kepler",2.73000000,493.00,6085.00
"Kepler-1525 b","Transit","Kepler",0.84000000,1309.00,5812.00
"Kepler-962 b","Transit","Kepler",1.98000000,683.00,5486.00
"Kepler-799 b","Transit","Kepler",7.00000000,354.00,5976.00
"CoRoT-6 b","Transit","CoRoT",13.06800000,1017.00,6090.00
"Kepler-24 b","Transit","Kepler",3.11000000,993.00,6038.00
"Kepler-887 c","Transit","Kepler",1.12000000,1089.00,6119.00
"Kepler-754 b","Transit","Kepler",2.04000000,758.00,5952.00
"Kepler-484 b","Transit","Kepler",2.53000000,797.00,5680.00
"Kepler-1249 b","Transit","Kepler",1.82000000,647.00,6091.00
"Kepler-550 b","Transit","Kepler",4.28000000,760.00,5246.00
"Kepler-176 c","Transit","Kepler",2.40000000,645.00,5166.00
"Kepler-908 b","Transit","Kepler",1.07000000,1692.00,5977.00
"Kepler-603 c","Transit","Kepler",5.80000000,356.00,5960.00
"Kepler-1120 b","Transit","Kepler",1.48000000,1027.00,4983.00
"Kepler-1357 b","Transit","Kepler",1.22000000,1177.00,5713.00
"Kepler-1337 b","Transit","Kepler",2.42000000,437.00,4583.00
"Kepler-1037 b","Transit","Kepler",1.30000000,1422.00,5102.00
"Kepler-1920 b","Transit","Kepler",2.81000000,663.00,6299.00
"Kepler-1442 b","Transit","Kepler",2.96000000,488.00,6499.00
"Kepler-384 b","Transit","Kepler",1.12000000,620.00,5585.00
"Kepler-593 b","Transit","Kepler",3.00000000,713.00,6202.00
"Kepler-386 c","Transit","Kepler",1.95000000,513.00,5009.00
"Kepler-1540 b","Transit","Kepler",2.30000000,238.00,4366.00
"Kepler-256 d","Transit","Kepler",1.65000000,1008.00,5936.00
"Kepler-559 b","Transit","Kepler",4.17000000,719.00,5602.00
"Kepler-1797 b","Transit","Kepler",2.98000000,684.00,6244.00
"Kepler-130 d","Transit","Kepler",1.37000000,448.00,5884.00
"Kepler-122 d","Transit","Kepler",1.52000000,670.00,6103.00
"Kepler-1530 d","Transit","Kepler",5.50000000,972.00,5678.00
"Kepler-688 b","Transit","Kepler",7.70000000,1025.00,5582.00
